instance,landing_pos,aircraft_idx,r,delta,d,x_scheduled,earliness,tardiness,penalty,g,h
airland9,46,44,5021.0000,5443.0000,6821.0000,5441.0000,2.0000,0.0000,3.1400,1.5700,1.7800
airland9,47,42,4965.0000,5536.0000,6765.0000,5509.0000,27.0000,0.0000,32.4000,1.2000,1.7500
airland9,48,49,5224.0000,5588.0000,7024.0000,5622.0000,0.0000,34.0000,52.7000,1.1300,1.5500
airland9,49,50,5346.0000,5636.0000,7146.0000,5690.0000,0.0000,54.0000,103.6800,1.6100,1.9200
airland9,50,48,5214.0000,5749.0000,7014.0000,5758.0000,0.0000,9.0000,12.3300,1.1900,1.3700
airland9,51,47,5175.0000,5731.0000,6975.0000,5826.0000,0.0000,95.0000,114.0000,1.9900,1.2000
airland9,52,51,5588.0000,5946.0000,7388.0000,5946.0000,0.0000,0.0000,0.0000,1.4600,1.7400
airland9,53,53,5704.0000,6074.0000,7504.0000,6059.0000,15.0000,0.0000,26.2500,1.7500,1.3800
airland9,54,52,5691.0000,6145.0000,7491.0000,6149.0000,0.0000,4.0000,7.5600,1.9700,1.8900
airland9,55,54,5808.0000,6223.0000,7608.0000,6223.0000,0.0000,0.0000,0.0000,1.6100,1.2000
airland9,56,58,6208.0000,6344.0000,8008.0000,6291.0000,53.0000,0.0000,76.3200,1.4400,1.8700
airland9,57,56,5981.0000,6404.0000,7781.0000,6404.0000,0.0000,0.0000,0.0000,1.1700,1.5000
airland9,58,57,6102.0000,6455.0000,7902.0000,6472.0000,0.0000,17.0000,22.4400,1.4700,1.3200
airland9,59,55,5944.0000,6521.0000,7744.0000,6585.0000,0.0000,64.0000,69.7600,1.8900,1.0900
airland9,60,59,6582.0000,6867.0000,8382.0000,6867.0000,0.0000,0.0000,0.0000,1.3900,1.8900
airland9,61,60,6842.0000,6972.0000,8642.0000,6972.0000,0.0000,0.0000,0.0000,1.8000,1.2900
airland9,62,61,7168.0000,7439.0000,8968.0000,7439.0000,0.0000,0.0000,0.0000,1.8000,1.5400
airland9,63,62,7240.0000,7635.0000,9040.0000,7635.0000,0.0000,0.0000,0.0000,1.0700,1.4600
airland9,64,63,7508.0000,7824.0000,9308.0000,7824.0000,0.0000,0.0000,0.0000,1.8200,1.2700
airland9,65,66,7725.0000,8080.0000,9525.0000,7958.0000,122.0000,0.0000,167.1400,1.3700,1.5100
airland9,66,65,7635.0000,8124.0000,9435.0000,8048.0000,76.0000,0.0000,113.2400,1.4900,1.5000
airland9,67,64,7632.0000,8162.0000,9432.0000,8161.0000,1.0000,0.0000,1.5500,1.5500,1.8000
airland9,68,67,7774.0000,8149.0000,9574.0000,8229.0000,0.0000,80.0000,100.8000,1.6500,1.2600
airland9,69,68,8071.0000,8291.0000,9871.0000,8319.0000,0.0000,28.0000,51.8000,1.8000,1.8500
airland9,70,69,8152.0000,8349.0000,9952.0000,8387.0000,0.0000,38.0000,38.7600,1.7300,1.0200
airland9,71,71,8350.0000,8455.0000,10150.0000,8455.0000,0.0000,0.0000,0.0000,1.7400,1.5300
airland9,72,70,8244.0000,8715.0000,10044.0000,8715.0000,0.0000,0.0000,0.0000,1.9600,1.5300
airland9,73,72,8623.0000,8903.0000,10423.0000,8903.0000,0.0000,0.0000,0.0000,1.7700,1.6100
airland9,74,73,9001.0000,9293.0000,10801.0000,9293.0000,0.0000,0.0000,0.0000,1.5400,1.2900
airland9,75,74,9365.0000,9508.0000,11165.0000,9508.0000,0.0000,0.0000,0.0000,1.4800,1.6500
airland9,76,76,9630.0000,9796.0000,11430.0000,9796.0000,0.0000,0.0000,0.0000,1.7300,1.5300
airland9,77,75,9569.0000,9988.0000,11369.0000,9988.0000,0.0000,0.0000,0.0000,1.6200,1.8200
airland9,78,78,9822.0000,10108.0000,11622.0000,10108.0000,0.0000,0.0000,0.0000,1.7600,1.8300
airland9,79,77,9820.0000,10300.0000,11620.0000,10300.0000,0.0000,0.0000,0.0000,1.7600,1.9900
airland9,80,84,10444.0000,10515.0000,12244.0000,10515.0000,0.0000,0.0000,0.0000,1.0600,1.8700
airland9,81,79,10119.0000,10666.0000,11919.0000,10636.0000,30.0000,0.0000,48.3000,1.6100,1.7500
airland9,82,80,10152.0000,10704.0000,11952.0000,10704.0000,0.0000,0.0000,0.0000,1.7200,1.8400
airland9,83,81,10388.0000,10779.0000,12188.0000,10817.0000,0.0000,38.0000,47.8800,1.9700,1.2600
airland9,84,83,10411.0000,10943.0000,12211.0000,10885.0000,58.0000,0.0000,60.9000,1.0500,1.1900
airland9,85,82,10397.0000,10944.0000,12197.0000,10953.0000,0.0000,9.0000,17.6400,1.2100,1.9600
airland9,86,87,10858.0000,11071.0000,12658.0000,11066.0000,5.0000,0.0000,5.7000,1.1400,1.1000
airland9,87,85,10741.0000,11112.0000,12541.0000,11134.0000,0.0000,22.0000,41.3600,1.7400,1.8800
airland9,88,86,10816.0000,11288.0000,12616.0000,11267.0000,21.0000,0.0000,29.1900,1.3900,1.6300
airland9,89,89,11043.0000,11335.0000,12843.0000,11335.0000,0.0000,0.0000,0.0000,1.9100,1.8500
airland9,90,88,10930.0000,11353.0000,12730.0000,11425.0000,0.0000,72.0000,126.7200,1.4900,1.7600
airland9,91,90,11223.0000,11428.0000,13023.0000,11515.0000,0.0000,87.0000,130.5000,1.0000,1.5000
airland9,92,91,11279.0000,11713.0000,13079.0000,11713.0000,0.0000,0.0000,0.0000,1.8400,1.8400
airland9,93,92,11570.0000,11959.0000,13370.0000,11922.0000,37.0000,0.0000,56.6100,1.5300,1.9500
airland9,94,93,11689.0000,12035.0000,13489.0000,12035.0000,0.0000,0.0000,0.0000,1.0200,1.7800
airland9,95,94,11737.0000,12031.0000,13537.0000,12103.0000,0.0000,72.0000,76.3200,1.7300,1.0600
airland9,96,95,11942.0000,12393.0000,13742.0000,12369.0000,24.0000,0.0000,34.5600,1.4400,1.6800
airland9,97,97,12136.0000,12387.0000,13936.0000,12437.0000,0.0000,50.0000,63.0000,1.9900,1.2600
airland9,98,98,12238.0000,12550.0000,14038.0000,12550.0000,0.0000,0.0000,0.0000,1.0300,1.8400
airland9,99,96,12124.0000,12655.0000,13924.0000,12655.0000,0.0000,0.0000,0.0000,1.7900,1.0300
airland9,100,99,12323.0000,12691.0000,14123.0000,12723.0000,0.0000,32.0000,48.6400,1.7100,1.5200
airland10,1,0,601.0000,1157.0000,2401.0000,893.0000,264.0000,0.0000,306.2400,1.1600,1.4100
airland10,2,2,723.0000,1068.0000,2523.0000,961.0000,107.0000,0.0000,141.2400,1.3200,1.0100
airland10,3,5,978.0000,1123.0000,2778.0000,1029.0000,94.0000,0.0000,122.2000,1.3000,1.6100
airland10,4,1,672.0000,1233.0000,2472.0000,1142.0000,91.0000,0.0000,120.1200,1.3200,1.6000
airland10,5,3,869.0000,1181.0000,2669.0000,1210.0000,0.0000,29.0000,47.5600,1.6400,1.6400
airland10,6,7,1081.0000,1297.0000,2881.0000,1278.0000,19.0000,0.0000,25.2700,1.3300,1.0900
airland10,7,8,1130.0000,1276.0000,2930.0000,1346.0000,0.0000,70.0000,114.8000,1.9100,1.6400
airland10,8,6,1075.0000,1337.0000,2875.0000,1436.0000,0.0000,99.0000,149.4900,1.6300,1.5100
airland10,9,9,1148.0000,1549.0000,2948.0000,1549.0000,0.0000,0.0000,0.0000,1.7000,1.7300
airland10,10,4,890.0000,1408.0000,2690.0000,1617.0000,0.0000,209.0000,399.1900,1.4200,1.9100
airland10,11,11,1328.0000,1706.0000,3128.0000,1685.0000,21.0000,0.0000,22.0500,1.0500,1.0700
airland10,12,10,1314.0000,1742.0000,3114.0000,1753.0000,0.0000,11.0000,12.7600,1.9400,1.1600
airland10,13,12,1492.0000,1832.0000,3292.0000,1866.0000,0.0000,34.0000,34.0000,1.7100,1.0000
airland10,14,14,1816.0000,2016.0000,3616.0000,2016.0000,0.0000,0.0000,0.0000,1.9500,1.5500
airland10,15,15,1880.0000,2186.0000,3680.0000,2186.0000,0.0000,0.0000,0.0000,1.3200,1.7000
airland10,16,13,1741.0000,2311.0000,3541.0000,2276.0000,35.0000,0.0000,37.8000,1.0800,1.9500
airland10,17,16,2074.0000,2274.0000,3874.0000,2344.0000,0.0000,70.0000,76.3000,1.1300,1.0900
airland10,18,18,2274.0000,2524.0000,4074.0000,2496.0000,28.0000,0.0000,42.8400,1.5300,2.0000
airland10,19,17,2202.0000,2564.0000,4002.0000,2564.0000,0.0000,0.0000,0.0000,1.2600,1.6400
airland10,20,23,2914.0000,3069.0000,4714.0000,2981.0000,88.0000,0.0000,94.1600,1.0700,1.4000
airland10,21,19,2619.0000,3094.0000,4419.0000,3094.0000,0.0000,0.0000,0.0000,1.3200,1.9200
airland10,22,21,2813.0000,3261.0000,4613.0000,3242.0000,19.0000,0.0000,27.9300,1.4700,1.1900
airland10,23,20,2673.0000,3268.0000,4473.0000,3310.0000,0.0000,42.0000,43.6800,1.8900,1.0400
airland10,24,25,3248.0000,3406.0000,5048.0000,3378.0000,28.0000,0.0000,52.0800,1.8600,1.2000
airland10,25,22,2826.0000,3396.0000,4626.0000,3446.0000,0.0000,50.0000,71.0000,1.7600,1.4200
airland10,26,24,2984.0000,3536.0000,4784.0000,3536.0000,0.0000,0.0000,0.0000,1.1000,1.1700
airland10,27,27,3587.0000,3707.0000,5387.0000,3707.0000,0.0000,0.0000,0.0000,1.5900,1.4500
airland10,28,26,3478.0000,3832.0000,5278.0000,3832.0000,0.0000,0.0000,0.0000,1.5400,1.9300
airland10,29,29,3887.0000,4161.0000,5687.0000,4161.0000,0.0000,0.0000,0.0000,1.6800,1.6100
airland10,30,28,3739.0000,4301.0000,5539.0000,4298.0000,3.0000,0.0000,5.1300,1.7100,1.2900
airland10,31,30,3940.0000,4411.0000,5740.0000,4411.0000,0.0000,0.0000,0.0000,1.7000,1.9700
airland10,32,32,4184.0000,4410.0000,5984.0000,4479.0000,0.0000,69.0000,91.7700,1.6400,1.3300
airland10,33,31,4020.0000,4611.0000,5820.0000,4611.0000,0.0000,0.0000,0.0000,1.7900,1.4600
airland10,34,33,4197.0000,4727.0000,5997.0000,4688.0000,39.0000,0.0000,39.0000,1.0000,1.4500
airland10,35,35,4418.0000,4843.0000,6218.0000,4823.0000,20.0000,0.0000,27.8000,1.3900,1.7800
airland10,36,34,4250.0000,4849.0000,6050.0000,4891.0000,0.0000,42.0000,61.7400,1.5800,1.4700
airland10,37,37,4678.0000,4959.0000,6478.0000,4959.0000,0.0000,0.0000,0.0000,1.1300,1.3700
airland10,38,36,4567.0000,4804.0000,6367.0000,5049.0000,0.0000,245.0000,289.1000,1.9400,1.1800
airland10,39,38,4944.0000,5198.0000,6744.0000,5198.0000,0.0000,0.0000,0.0000,1.8200,1.9800
airland10,40,39,5168.0000,5329.0000,6968.0000,5288.0000,41.0000,0.0000,54.1200,1.3200,1.6500
airland10,41,40,5169.0000,5378.0000,6969.0000,5378.0000,0.0000,0.0000,0.0000,1.5700,1.9300
airland10,42,42,5335.0000,5610.0000,7135.0000,5550.0000,60.0000,0.0000,76.8000,1.2800,1.2100
airland10,43,41,5285.0000,5677.0000,7085.0000,5663.0000,14.0000,0.0000,18.9000,1.3500,1.4200
airland10,44,43,5505.0000,5852.0000,7305.0000,5731.0000,121.0000,0.0000,128.2600,1.0600,1.3700
airland10,45,44,5529.0000,5866.0000,7329.0000,5866.0000,0.0000,0.0000,0.0000,1.4400,1.7700
airland10,46,47,5831.0000,5901.0000,7631.0000,5934.0000,0.0000,33.0000,35.6400,1.4200,1.0800
airland10,47,45,5606.0000,5852.0000,7406.0000,6002.0000,0.0000,150.0000,214.5000,1.2400,1.4300
airland10,48,46,5742.0000,6057.0000,7542.0000,6092.0000,0.0000,35.0000,59.5000,1.3100,1.7000
airland10,49,50,6498.0000,6602.0000,8298.0000,6530.0000,72.0000,0.0000,142.5600,1.9800,1.7000
airland10,50,51,6539.0000,6643.0000,8339.0000,6643.0000,0.0000,0.0000,0.0000,1.9300,1.5700
airland10,51,48,6172.0000,6661.0000,7972.0000,6733.0000,0.0000,72.0000,141.8400,1.6400,1.9700
airland10,52,49,6329.0000,6912.0000,8129.0000,6912.0000,0.0000,0.0000,0.0000,1.5000,1.1400
airland10,53,53,6812.0000,7032.0000,8612.0000,7032.0000,0.0000,0.0000,0.0000,1.9500,1.7100
airland10,54,52,6658.0000,7030.0000,8458.0000,7122.0000,0.0000,92.0000,127.8800,1.7500,1.3900
airland10,55,54,6972.0000,7267.0000,8772.0000,7267.0000,0.0000,0.0000,0.0000,1.0200,1.6700
airland10,56,55,7072.0000,7386.0000,8872.0000,7386.0000,0.0000,0.0000,0.0000,1.0400,1.0500
airland10,57,56,7208.0000,7542.0000,9008.0000,7508.0000,34.0000,0.0000,61.8800,1.8200,1.3800
airland10,58,57,7540.0000,8059.0000,9340.0000,7576.0000,483.0000,0.0000,608.5800,1.2600,1.1200
airland10,59,58,7657.0000,7839.0000,9457.0000,7666.0000,173.0000,0.0000,342.5400,1.9800,1.2200
airland10,60,59,7659.0000,8070.0000,9459.0000,7779.0000,291.0000,0.0000,497.6100,1.7100,1.3500
airland10,61,63,7823.0000,7907.0000,9623.0000,7847.0000,60.0000,0.0000,88.8000,1.4800,1.0100
airland10,62,62,7816.0000,7970.0000,9616.0000,7937.0000,33.0000,0.0000,57.4200,1.7400,1.6900
airland10,63,65,7883.0000,8039.0000,9683.0000,8005.0000,34.0000,0.0000,40.1200,1.1800,1.0700
airland10,64,67,8033.0000,8101.0000,9833.0000,8073.0000,28.0000,0.0000,40.8800,1.4600,1.3000
airland10,65,64,7830.0000,8348.0000,9630.0000,8141.0000,207.0000,0.0000,235.9800,1.1400,1.3700
airland10,66,60,7713.0000,8162.0000,9513.0000,8209.0000,0.0000,47.0000,62.0400,1.7700,1.3200
airland10,67,61,7735.0000,8317.0000,9535.0000,8299.0000,18.0000,0.0000,32.7600,1.8200,1.9700
airland10,68,69,8148.0000,8406.0000,9948.0000,8412.0000,0.0000,6.0000,9.2400,1.4600,1.5400
airland10,69,68,8072.0000,8437.0000,9872.0000,8480.0000,0.0000,43.0000,76.5400,1.9800,1.7800
airland10,70,71,8365.0000,8452.0000,10165.0000,8548.0000,0.0000,96.0000,192.0000,1.1800,2.0000
airland10,71,66,7941.0000,8541.0000,9741.0000,8616.0000,0.0000,75.0000,140.2500,1.3900,1.8700
airland10,72,72,8403.0000,8551.0000,10203.0000,8729.0000,0.0000,178.0000,194.0200,1.8400,1.0900
airland10,73,77,8692.0000,8803.0000,10492.0000,8797.0000,6.0000,0.0000,11.7000,1.9500,1.9300
airland10,74,78,8780.0000,8891.0000,10580.0000,8887.0000,4.0000,0.0000,5.5200,1.3800,1.8800
airland10,75,73,8486.0000,8955.0000,10286.0000,8955.0000,0.0000,0.0000,0.0000,1.4500,1.8400
airland10,76,75,8576.0000,8939.0000,10376.0000,9045.0000,0.0000,106.0000,192.9200,1.8700,1.8200
airland10,77,74,8534.0000,9089.0000,10334.0000,9135.0000,0.0000,46.0000,73.6000,1.1500,1.6000
airland10,78,80,8990.0000,9271.0000,10790.0000,9248.0000,23.0000,0.0000,32.2000,1.4000,1.9900
airland10,79,76,8630.0000,9169.0000,10430.0000,9316.0000,0.0000,147.0000,251.3700,1.6500,1.7100
airland10,80,81,9004.0000,9362.0000,10804.0000,9384.0000,0.0000,22.0000,37.6200,1.5400,1.7100
airland10,81,70,8269.0000,8733.0000,10069.0000,9474.0000,0.0000,741.0000,829.9200,1.9800,1.1200
airland10,82,79,8911.0000,9231.0000,10711.0000,9564.0000,0.0000,333.0000,362.9700,1.0700,1.0900
airland10,83,82,9305.0000,9722.0000,11105.0000,9722.0000,0.0000,0.0000,0.0000,1.4500,1.8200
airland10,84,83,9905.0000,9997.0000,11705.0000,9997.0000,0.0000,0.0000,0.0000,1.3900,1.7200
airland10,85,84,9975.0000,10252.0000,11775.0000,10252.0000,0.0000,0.0000,0.0000,1.4600,1.5300
airland10,86,85,10788.0000,10995.0000,12588.0000,10995.0000,0.0000,0.0000,0.0000,1.6900,1.9300
airland10,87,86,10804.0000,11104.0000,12604.0000,11108.0000,0.0000,4.0000,5.7200,1.2800,1.4300
airland10,88,88,11129.0000,11523.0000,12929.0000,11445.0000,78.0000,0.0000,78.7800,1.0100,1.4900
airland10,89,87,11129.0000,11513.0000,12929.0000,11513.0000,0.0000,0.0000,0.0000,1.3300,1.8700
airland10,90,89,11427.0000,12019.0000,13227.0000,12019.0000,0.0000,0.0000,0.0000,1.8900,1.9400
airland10,91,90,11557.0000,12133.0000,13357.0000,12133.0000,0.0000,0.0000,0.0000,1.3900,1.2200
airland10,92,94,12382.0000,12469.0000,14182.0000,12382.0000,87.0000,0.0000,105.2700,1.2100,1.9900
airland10,93,91,11903.0000,12432.0000,13703.0000,12450.0000,0.0000,18.0000,34.0200,1.7400,1.8900
airland10,94,92,12011.0000,12515.0000,13811.0000,12518.0000,0.0000,3.0000,5.6100,1.3200,1.8700
airland10,95,93,12223.0000,12599.0000,14023.0000,12653.0000,0.0000,54.0000,88.5600,1.4300,1.6400
airland10,96,95,12664.0000,12909.0000,14464.0000,12909.0000,0.0000,0.0000,0.0000,1.8500,1.0300
airland10,97,97,12969.0000,13203.0000,14769.0000,13154.0000,49.0000,0.0000,83.7900,1.7100,1.7000
airland10,98,96,12952.0000,13309.0000,14752.0000,13244.0000,65.0000,0.0000,105.9500,1.6300,1.6400
airland10,99,98,13109.0000,13483.0000,14909.0000,13312.0000,171.0000,0.0000,333.4500,1.9500,1.2200
airland10,100,99,13177.0000,13617.0000,14977.0000,13425.0000,192.0000,0.0000,293.7600,1.5300,1.0700
airland10,101,102,13255.0000,13502.0000,15055.0000,13493.0000,9.0000,0.0000,17.7300,1.9700,1.9100
airland10,102,100,13196.0000,13547.0000,14996.0000,13561.0000,0.0000,14.0000,27.4400,1.5700,1.9600
airland10,103,101,13208.0000,13611.0000,15008.0000,13629.0000,0.0000,18.0000,19.6200,1.0500,1.0900
airland10,104,103,13456.0000,13745.0000,15256.0000,13719.0000,26.0000,0.0000,38.7400,1.4900,1.8900
airland10,105,105,13532.0000,13837.0000,15332.0000,13832.0000,5.0000,0.0000,6.1500,1.2300,1.9800
airland10,106,108,13626.0000,13833.0000,15426.0000,13900.0000,0.0000,67.0000,78.3900,1.2000,1.1700
airland10,107,107,13603.0000,13963.0000,15403.0000,13968.0000,0.0000,5.0000,8.9000,1.0600,1.7800
airland10,108,104,13461.0000,13809.0000,15261.0000,14036.0000,0.0000,227.0000,261.0500,1.0000,1.1500
airland10,109,109,13773.0000,13863.0000,15573.0000,14104.0000,0.0000,241.0000,327.7600,1.6700,1.3600
airland10,110,106,13562.0000,14155.0000,15362.0000,14194.0000,0.0000,39.0000,49.9200,1.9200,1.2800
airland10,111,113,14123.0000,14307.0000,15923.0000,14307.0000,0.0000,0.0000,0.0000,1.6900,1.6100
airland10,112,110,13981.0000,14089.0000,15781.0000,14375.0000,0.0000,286.0000,354.6400,1.2700,1.2400
airland10,113,111,14039.0000,14363.0000,15839.0000,14443.0000,0.0000,80.0000,100.8000,1.3000,1.2600
airland10,114,112,14063.0000,14606.0000,15863.0000,14606.0000,0.0000,0.0000,0.0000,1.2400,1.4000
airland10,115,116,14553.0000,14693.0000,16353.0000,14679.0000,14.0000,0.0000,14.4200,1.0300,1.2500
airland10,116,121,14769.0000,14902.0000,16569.0000,14769.0000,133.0000,0.0000,138.3200,1.0400,1.2900
airland10,117,114,14457.0000,14907.0000,16257.0000,14882.0000,25.0000,0.0000,32.2500,1.2900,1.0600
airland10,118,115,14460.0000,14949.0000,16260.0000,14950.0000,0.0000,1.0000,1.4500,1.1900,1.4500
airland10,119,117,14619.0000,14931.0000,16419.0000,15018.0000,0.0000,87.0000,120.9300,1.7400,1.3900
airland10,120,120,14749.0000,14987.0000,16549.0000,15086.0000,0.0000,99.0000,144.5400,1.0300,1.4600
airland10,121,119,14698.0000,15008.0000,16498.0000,15176.0000,0.0000,168.0000,238.5600,1.6500,1.4200
airland10,122,118,14682.0000,15139.0000,16482.0000,15266.0000,0.0000,127.0000,140.9700,1.7800,1.1100
airland10,123,122,14952.0000,15264.0000,16752.0000,15401.0000,0.0000,137.0000,205.5000,2.0000,1.5000
airland10,124,123,15252.0000,15448.0000,17052.0000,15469.0000,0.0000,21.0000,30.2400,1.5700,1.4400
airland10,125,124,15354.0000,15569.0000,17154.0000,15539.0000,30.0000,0.0000,32.4000,1.0800,1.0500
airland10,126,125,15377.0000,15629.0000,17177.0000,15629.0000,0.0000,0.0000,0.0000,1.4900,1.2200
airland10,127,126,15513.0000,15739.0000,17313.0000,15722.0000,17.0000,0.0000,23.9700,1.4100,1.4900
airland10,128,127,15682.0000,15812.0000,17482.0000,15812.0000,0.0000,0.0000,0.0000,1.4600,1.7300
airland10,129,128,15795.0000,15868.0000,17595.0000,15902.0000,0.0000,34.0000,59.1600,1.3300,1.7400
airland10,130,131,16013.0000,16238.0000,17813.0000,16238.0000,0.0000,0.0000,0.0000,1.3400,1.1200
airland10,131,132,16043.0000,16404.0000,17843.0000,16404.0000,0.0000,0.0000,0.0000,1.4300,1.8200
airland10,132,129,15923.0000,16504.0000,17723.0000,16504.0000,0.0000,0.0000,0.0000,1.6500,1.6900
airland10,133,130,15949.0000,16510.0000,17749.0000,16617.0000,0.0000,107.0000,111.2800,1.2300,1.0400
airland10,134,133,16649.0000,17142.0000,18449.0000,16947.0000,195.0000,0.0000,237.9000,1.2200,1.7900
airland10,135,134,16684.0000,17151.0000,18484.0000,17015.0000,136.0000,0.0000,172.7200,1.2700,1.8200
airland10,136,137,17020.0000,17109.0000,18820.0000,17083.0000,26.0000,0.0000,37.4400,1.4400,1.7800
airland10,137,135,16834.0000,17173.0000,18634.0000,17173.0000,0.0000,0.0000,0.0000,1.0600,1.7800
airland10,138,138,17077.0000,17170.0000,18877.0000,17263.0000,0.0000,93.0000,109.7400,1.1500,1.1800
airland10,139,136,16840.0000,17311.0000,18640.0000,17353.0000,0.0000,42.0000,81.4800,1.0200,1.9400
airland10,140,139,17328.0000,17514.0000,19128.0000,17514.0000,0.0000,0.0000,0.0000,1.3700,2.0000
airland10,141,140,17377.0000,17668.0000,19177.0000,17668.0000,0.0000,0.0000,0.0000,1.3100,1.5400
airland10,142,141,17497.0000,18088.0000,19297.0000,18088.0000,0.0000,0.0000,0.0000,1.0800,1.1400
airland10,143,142,17889.0000,18468.0000,19689.0000,18468.0000,0.0000,0.0000,0.0000,1.6100,1.3100
airland10,144,143,18110.0000,18625.0000,19910.0000,18625.0000,0.0000,0.0000,0.0000,1.8700,1.4200
airland10,145,144,18442.0000,18697.0000,20242.0000,18697.0000,0.0000,0.0000,0.0000,1.0300,1.0700
airland10,146,145,18481.0000,18809.0000,20281.0000,18787.0000,22.0000,0.0000,23.7600,1.0800,1.2900
airland10,147,146,18512.0000,18837.0000,20312.0000,18877.0000,0.0000,40.0000,48.0000,1.5200,1.2000
airland10,148,149,19015.0000,19122.0000,20815.0000,19122.0000,0.0000,0.0000,0.0000,1.7500,1.9900
airland10,149,147,18939.0000,19199.0000,20739.0000,19199.0000,0.0000,0.0000,0.0000,1.9500,1.5100
airland10,150,148,18950.0000,19331.0000,20750.0000,19331.0000,0.0000,0.0000,0.0000,1.8500,1.7400
airland11,1,0,601.0000,1154.0000,2401.0000,945.0000,209.0000,0.0000,369.9300,1.7700,1.2200
airland11,2,2,958.0000,1073.0000,2758.0000,1013.0000,60.0000,0.0000,70.2000,1.1700,1.2500
airland11,3,4,1099.0000,1261.0000,2899.0000,1103.0000,158.0000,0.0000,227.5200,1.4400,1.1400
airland11,4,1,807.0000,1359.0000,2607.0000,1193.0000,166.0000,0.0000,287.1800,1.7300,1.8100
airland11,5,7,1189.0000,1323.0000,2989.0000,1306.0000,17.0000,0.0000,29.9200,1.7600,1.9800
airland11,6,3,981.0000,1417.0000,2781.0000,1374.0000,43.0000,0.0000,55.4700,1.2900,1.6900
airland11,7,5,1174.0000,1442.0000,2974.0000,1442.0000,0.0000,0.0000,0.0000,1.4700,1.9700
airland11,8,10,1243.0000,1471.0000,3043.0000,1510.0000,0.0000,39.0000,77.2200,1.3300,1.9800
airland11,9,9,1211.0000,1456.0000,3011.0000,1578.0000,0.0000,122.0000,152.5000,1.9700,1.2500
airland11,10,8,1194.0000,1605.0000,2994.0000,1646.0000,0.0000,41.0000,73.3900,1.3000,1.7900
airland11,11,6,1186.0000,1523.0000,2986.0000,1736.0000,0.0000,213.0000,321.6300,1.7900,1.5100
airland11,12,11,1490.0000,1762.0000,3290.0000,1849.0000,0.0000,87.0000,155.7300,1.7700,1.7900
airland11,13,12,1785.0000,1907.0000,3585.0000,1917.0000,0.0000,10.0000,17.1000,1.1200,1.7100
airland11,14,13,1867.0000,2139.0000,3667.0000,2139.0000,0.0000,0.0000,0.0000,1.4100,1.8400
airland11,15,15,2235.0000,2779.0000,4035.0000,2514.0000,265.0000,0.0000,270.3000,1.0200,1.4300
airland11,16,14,2232.0000,2582.0000,4032.0000,2582.0000,0.0000,0.0000,0.0000,1.4600,1.1600
airland11,17,18,2581.0000,2730.0000,4381.0000,2650.0000,80.0000,0.0000,80.8000,1.0100,1.0200
airland11,18,16,2286.0000,2768.0000,4086.0000,2718.0000,50.0000,0.0000,52.0000,1.0400,1.2500
airland11,19,17,2391.0000,2776.0000,4191.0000,2786.0000,0.0000,10.0000,12.6000,1.3200,1.2600
airland11,20,20,2666.0000,2879.0000,4466.0000,2876.0000,3.0000,0.0000,4.9800,1.6600,1.7800
airland11,21,22,2829.0000,2940.0000,4629.0000,2989.0000,0.0000,49.0000,86.2400,1.4100,1.7600
airland11,22,19,2634.0000,3092.0000,4434.0000,3057.0000,35.0000,0.0000,44.1000,1.2600,1.0100
airland11,23,21,2719.0000,3154.0000,4519.0000,3170.0000,0.0000,16.0000,31.2000,1.8000,1.9500
airland11,24,23,2868.0000,3246.0000,4668.0000,3246.0000,0.0000,0.0000,0.0000,1.8200,1.8500
airland11,25,24,2877.0000,3424.0000,4677.0000,3424.0000,0.0000,0.0000,0.0000,1.2700,1.3500
airland11,26,28,3557.0000,3635.0000,5357.0000,3611.0000,24.0000,0.0000,44.1600,1.8400,1.2300
airland11,27,27,3511.0000,3779.0000,5311.0000,3724.0000,55.0000,0.0000,107.8000,1.9600,1.3700
airland11,28,30,3689.0000,3848.0000,5489.0000,3792.0000,56.0000,0.0000,84.0000,1.5000,1.9900
airland11,29,26,3427.0000,3858.0000,5227.0000,3860.0000,0.0000,2.0000,2.8200,1.5000,1.4100
airland11,30,25,3373.0000,3938.0000,5173.0000,3973.0000,0.0000,35.0000,63.7000,1.8300,1.8200
airland11,31,31,3738.0000,4041.0000,5538.0000,4041.0000,0.0000,0.0000,0.0000,1.7800,1.7800
airland11,32,29,3568.0000,4046.0000,5368.0000,4154.0000,0.0000,108.0000,108.0000,1.6800,1.0000
airland11,33,32,3757.0000,4068.0000,5557.0000,4222.0000,0.0000,154.0000,235.6200,1.0700,1.5300
airland11,34,33,3809.0000,4400.0000,5609.0000,4400.0000,0.0000,0.0000,0.0000,1.8400,1.2300
airland11,35,37,4359.0000,4509.0000,6159.0000,4509.0000,0.0000,0.0000,0.0000,1.2000,1.3100
airland11,36,35,4297.0000,4666.0000,6097.0000,4581.0000,85.0000,0.0000,107.1000,1.2600,1.6100
airland11,37,36,4316.0000,4651.0000,6116.0000,4649.0000,2.0000,0.0000,2.5600,1.2800,1.6100
airland11,38,38,4613.0000,4739.0000,6413.0000,4739.0000,0.0000,0.0000,0.0000,1.8400,1.8300
airland11,39,34,4258.0000,4794.0000,6058.0000,4829.0000,0.0000,35.0000,64.7500,1.7800,1.8500
airland11,40,42,5221.0000,5545.0000,7021.0000,5334.0000,211.0000,0.0000,227.8800,1.0800,1.0500
